"Lag","MI","MIcrit","TE","TEcrit","Corr","Corrcrit","Hx","Hy","TEnorm","TEnormcrit","TE_significant","MI_significant","Site_ID","scale","driver","Lag_time","Lag_unit","record_start","record_end","n_grid","n_joint","n_valid_triplets","target_end","target_start"
14,0.304402376689328,0.398623126128742,0.671352115027426,0.996905002715051,0.0187854602442082,0.116496309599031,2.95201557098921,2.66869352758191,25.156583477599,37.3555446667696,FALSE,FALSE,"US-Var","monthly","Soil",14,"months","2000-11-01","2021-10-01",252,247,227,"2021-10-01","2002-02-01"
15,0.278835903059306,0.398623126128742,0.771505931876519,0.996905002715051,-0.0261001619399802,0.116496309599031,2.94604989251765,2.78766974124366,27.6756575738533,35.7612305348015,FALSE,FALSE,"US-Var","monthly","Soil",15,"months","2000-11-01","2021-10-01",252,247,226,"2021-10-01","2002-03-01"
16,0.29069990511963,0.398623126128742,0.815197337790661,0.996905002715051,-0.153930737247005,0.116496309599031,2.95023644761748,2.76404027538901,29.4929616275556,36.0669492261558,FALSE,FALSE,"US-Var","monthly","Soil",16,"months","2000-11-01","2021-10-01",252,247,225,"2021-10-01","2002-04-01"
17,0.30203656325835,0.398623126128742,0.79510810583163,0.996905002715051,-0.119257154352371,0.116496309599031,2.94888709834645,2.68204787546532,29.6455597644276,37.169545399785,FALSE,FALSE,"US-Var","monthly","Soil",17,"months","2000-11-01","2021-10-01",252,247,224,"2021-10-01","2002-05-01"
18,0.31485487699747,0.398623126128742,0.689107354224658,0.996905002715051,-0.0121313219445506,0.116496309599031,2.95682863488322,2.68230865928088,25.6908298692741,37.1659316412272,FALSE,FALSE,"US-Var","monthly","Soil",18,"months","2000-11-01","2021-10-01",252,247,223,"2021-10-01","2002-06-01"
19,0.330430082001265,0.398623126128742,0.745802233512814,0.996905002715051,0.0902481160674001,0.116496309599031,2.96359767653414,2.69343321048575,27.689650168764,37.0124270701801,FALSE,FALSE,"US-Var","monthly","Soil",19,"months","2000-11-01","2021-10-01",252,247,222,"2021-10-01","2002-07-01"
20,0.277279478238439,0.398623126128742,0.765629807411863,0.996905002715051,0.0187489404328639,0.116496309599031,2.97099017600326,2.69466029816114,28.4128507008596,36.9955724435969,FALSE,FALSE,"US-Var","monthly","Soil",20,"months","2000-11-01","2021-10-01",252,247,221,"2021-10-01","2002-08-01"
21,0.328171334922056,0.398623126128742,0.770172947167939,0.996905002715051,0.0246165429387262,0.116496309599031,2.96991626663116,2.68986241583278,28.6324290281402,37.061561098708,FALSE,FALSE,"US-Var","monthly","Soil",21,"months","2000-11-01","2021-10-01",252,247,220,"2021-10-01","2002-09-01"
22,0.327298931689379,0.398623126128742,0.752185977951643,0.996905002715051,0.14098553465286,0.116496309599031,2.97353146147542,2.70257954222135,27.8321494779537,36.8871660256725,FALSE,FALSE,"US-Var","monthly","Soil",22,"months","2000-11-01","2021-10-01",252,247,219,"2021-10-01","2002-10-01"
23,0.259185844442782,0.398623126128742,0.744770036024994,0.996905002715051,0.12618125368511,0.116496309599031,2.97324508734235,2.69053222674899,27.6811416202553,37.0523345828727,FALSE,FALSE,"US-Var","monthly","Soil",23,"months","2000-11-01","2021-10-01",252,247,218,"2021-10-01","2002-11-01"
24,0.264458155301202,0.398623126128742,0.806352234337678,0.996905002715051,-0.0498379477473076,0.116496309599031,2.97487349140628,2.68475208136133,30.034513798712,37.13210652246,FALSE,FALSE,"US-Var","monthly","Soil",24,"months","2000-11-01","2021-10-01",252,247,217,"2021-10-01","2002-12-01"
25,0.275322365697125,0.398623126128742,0.795039303415447,0.996905002715051,-0.0196694137530093,0.116496309599031,2.95815864474725,2.70645190498389,29.3757041073368,36.8343882586373,FALSE,FALSE,"US-Var","monthly","Soil",25,"months","2000-11-01","2021-10-01",252,247,216,"2021-10-01","2003-01-01"
26,0.255304625076406,0.398623126128742,0.745816660361161,0.996905002715051,0.147383202280074,0.116496309599031,2.95258298096718,2.69194008927756,27.7055445376319,37.0329565165989,FALSE,FALSE,"US-Var","monthly","Soil",26,"months","2000-11-01","2021-10-01",252,247,215,"2021-10-01","2003-02-01"
27,0.349552774898966,0.398623126128742,0.802802528464396,0.996905002715051,0.136867658572749,0.116496309599031,2.95097837817026,2.69696504911998,29.7668866241463,36.9639570613027,FALSE,FALSE,"US-Var","monthly","Soil",27,"months","2000-11-01","2021-10-01",252,247,214,"2021-10-01","2003-03-01"
