"Lag","MI","MIcrit","TE","TEcrit","Corr","Corrcrit","Hx","Hy","TEnorm","TEnormcrit","TE_significant","MI_significant","Site_ID","scale","driver","Lag_time","Lag_unit","record_start","record_end","n_grid","n_joint","n_valid_triplets","target_end","target_start"
27,0.278752178912696,0.420013798105177,0.697945210341178,1.09264200384346,0.0895518334757295,0.119781958936124,3.18374541242638,2.69696504911998,25.878911948411,40.5137620971392,FALSE,FALSE,"US-Var","monthly","VPD",27,"months","2000-11-01","2021-10-01",252,247,214,"2021-10-01","2003-03-01"
28,0.354560156368482,0.420013798105177,0.805426597885242,1.09264200384346,-0.0493820471282224,0.119781958936124,3.1632812421488,2.67918249969141,30.0624014220013,40.7826642630471,FALSE,FALSE,"US-Var","monthly","VPD",28,"months","2000-11-01","2021-10-01",252,247,213,"2021-10-01","2003-04-01"
29,0.278424730122752,0.420013798105177,0.784120895653157,1.09264200384346,-0.00575588447340975,0.119781958936124,3.15539169586467,2.69600879243904,29.0845081014656,40.5281320635072,FALSE,FALSE,"US-Var","monthly","VPD",29,"months","2000-11-01","2021-10-01",252,247,212,"2021-10-01","2003-05-01"
30,0.340402131641887,0.420013798105177,0.899664251143475,1.09264200384346,0.0362599512656509,0.119781958936124,3.1564821384404,2.71333666731373,33.1571183915841,40.2693118405098,FALSE,FALSE,"US-Var","monthly","VPD",30,"months","2000-11-01","2021-10-01",252,247,211,"2021-10-01","2003-06-01"
31,0.312276708996589,0.420013798105177,0.904160437419132,1.09264200384346,0.155249235633625,0.119781958936124,3.16870892217774,2.70967725718753,33.3678276636381,40.3236954122556,FALSE,FALSE,"US-Var","monthly","VPD",31,"months","2000-11-01","2021-10-01",252,247,210,"2021-10-01","2003-07-01"
32,0.362576412616221,0.420013798105177,0.841256100325631,1.09264200384346,-0.0682227491496045,0.119781958936124,3.17669888755381,2.72267100360313,30.8981914896192,40.131253552026,FALSE,FALSE,"US-Var","monthly","VPD",32,"months","2000-11-01","2021-10-01",252,247,209,"2021-10-01","2003-08-01"
33,0.382289284696625,0.420013798105177,0.861868992282386,1.09264200384346,-0.0329564812362241,0.119781958936124,3.18500932885328,2.70627691541917,31.8470363240302,40.3743607174148,FALSE,FALSE,"US-Var","monthly","VPD",33,"months","2000-11-01","2021-10-01",252,247,208,"2021-10-01","2003-09-01"
34,0.426089974784538,0.420013798105177,0.901785565322359,1.09264200384346,0.230983954168627,0.119781958936124,3.19320894666648,2.71274893896302,33.2424999737379,40.2780363545598,FALSE,TRUE,"US-Var","monthly","VPD",34,"months","2000-11-01","2021-10-01",252,247,207,"2021-10-01","2003-10-01"
35,0.452585081935447,0.420013798105177,0.850571567884475,1.09264200384346,0.0582669616758445,0.119781958936124,3.19724153423795,2.6995644044237,31.5077338584947,40.4747522249509,FALSE,TRUE,"US-Var","monthly","VPD",35,"months","2000-11-01","2021-10-01",252,247,206,"2021-10-01","2003-11-01"
36,0.428926183128805,0.420013798105177,0.86192597196661,1.09264200384346,0.056663022814418,0.119781958936124,3.19758981873781,2.70400714981306,31.8758762167548,40.4082512843578,FALSE,TRUE,"US-Var","monthly","VPD",36,"months","2000-11-01","2021-10-01",252,247,205,"2021-10-01","2003-12-01"
37,0.293340321829061,0.420013798105177,0.780276806794319,1.09264200384346,0.0613916838603797,0.119781958936124,3.19641862144795,2.70930799286995,28.7998562307336,40.3291913181873,FALSE,FALSE,"US-Var","monthly","VPD",37,"months","2000-11-01","2021-10-01",252,247,204,"2021-10-01","2004-01-01"
38,0.279626300235321,0.420013798105177,0.851574693980862,1.09264200384346,0.0746565086376649,0.119781958936124,3.19512213266627,2.71647261119575,31.3485470264326,40.2228242368509,FALSE,FALSE,"US-Var","monthly","VPD",38,"months","2000-11-01","2021-10-01",252,247,203,"2021-10-01","2004-02-01"
39,0.254711022459828,0.420013798105177,0.823586061622752,1.09264200384346,-0.00693615507218042,0.119781958936124,3.17733494857992,2.69880820602222,30.5166576781919,40.4860931356775,FALSE,FALSE,"US-Var","monthly","VPD",39,"months","2000-11-01","2021-10-01",252,247,202,"2021-10-01","2004-03-01"
40,0.348354658281761,0.420013798105177,0.836981326392027,1.09264200384346,-0.0325432113829337,0.119781958936124,3.17406557330772,2.65880061819103,31.4796574314581,41.0952967427419,FALSE,FALSE,"US-Var","monthly","VPD",40,"months","2000-11-01","2021-10-01",252,247,201,"2021-10-01","2004-04-01"
41,0.226093059796437,0.420013798105177,0.769011196840147,1.09264200384346,0.00503028147031843,0.119781958936124,3.18290039098412,2.70411624774516,28.4385405945987,40.406621008049,FALSE,FALSE,"US-Var","monthly","VPD",41,"months","2000-11-01","2021-10-01",252,247,200,"2021-10-01","2004-05-01"
42,0.348525029144607,0.420013798105177,0.90514511816576,1.09264200384346,0.149374035219776,0.119781958936124,3.17163902091345,2.69108327004979,33.6349725123524,40.6023111957902,FALSE,FALSE,"US-Var","monthly","VPD",42,"months","2000-11-01","2021-10-01",252,247,199,"2021-10-01","2004-06-01"
43,0.382127153958206,0.420013798105177,0.860495206204316,1.09264200384346,0.166770508097615,0.119781958936124,3.17728783273839,2.70386066760813,31.8246874372237,40.4104404096394,FALSE,FALSE,"US-Var","monthly","VPD",43,"months","2000-11-01","2021-10-01",252,247,199,"2021-10-01","2004-07-01"
44,0.47103568636781,0.420013798105177,0.930920217165188,1.09264200384346,-0.0750515056986089,0.119781958936124,3.17544073431598,2.71067785153365,34.3427093942016,40.3088106993336,FALSE,TRUE,"US-Var","monthly","VPD",44,"months","2000-11-01","2021-10-01",252,247,198,"2021-10-01","2004-08-01"
45,0.398918826253068,0.420013798105177,0.879193808814553,1.09264200384346,-0.132403822275689,0.119781958936124,3.18028340315202,2.70892342510052,32.4554692343114,40.3349165841747,FALSE,FALSE,"US-Var","monthly","VPD",45,"months","2000-11-01","2021-10-01",252,247,197,"2021-10-01","2004-09-01"
46,0.416495991847639,0.420013798105177,0.906946921001253,1.09264200384346,0.0875412338729549,0.119781958936124,3.18264294257669,2.70750210642155,33.4975518153869,40.3560906287745,FALSE,FALSE,"US-Var","monthly","VPD",46,"months","2000-11-01","2021-10-01",252,247,195,"2021-10-01","2004-10-01"
47,0.438030266345717,0.420013798105177,0.836769471940047,1.09264200384346,0.0214086456489096,0.119781958936124,3.19650912358041,2.67623428041255,31.2666748970519,40.8275916589421,FALSE,TRUE,"US-Var","monthly","VPD",47,"months","2000-11-01","2021-10-01",252,247,194,"2021-10-01","2004-11-01"
48,0.368081969432712,0.420013798105177,0.854059013000743,1.09264200384346,-0.0214157505431265,0.119781958936124,3.20290191504454,2.71289579694836,31.4814529168958,40.2758559717825,FALSE,FALSE,"US-Var","monthly","VPD",48,"months","2000-11-01","2021-10-01",252,247,194,"2021-10-01","2004-12-01"
