"Lag","MI","MIcrit","TE","TEcrit","Corr","Corrcrit","Hx","Hy","TEnorm","TEnormcrit","TE_significant","MI_significant","Site_ID","scale","driver","Lag_time","Lag_unit","record_start","record_end","n_grid","n_joint","n_valid_triplets","target_end","target_start"
10,0.0791816180863112,0.0119698728471961,0.0691713894096377,0.0671115569008491,-0.251911311578076,0.0192868567199179,2.40700571744782,2.28977027176289,3.02088773981604,2.93092969755346,TRUE,TRUE,"US-Var","daily","Soil",10,"days","2000-10-30","2021-10-25",7666,7513,7383,"2021-10-25","2000-11-10"
11,0.0790517340311823,0.0119698728471961,0.0740616262334273,0.0671115569008491,-0.249476847908498,0.0192868567199179,2.40731886769646,2.28917737946846,3.23529434187508,2.93168880239557,TRUE,TRUE,"US-Var","daily","Soil",11,"days","2000-10-30","2021-10-25",7666,7513,7378,"2021-10-25","2000-11-11"
12,0.082264970411452,0.0119698728471961,0.0772367740405082,0.0671115569008491,-0.248720002750398,0.0192868567199179,2.40691801709132,2.28918877755703,3.3739801102351,2.93167420523829,TRUE,TRUE,"US-Var","daily","Soil",12,"days","2000-10-30","2021-10-25",7666,7513,7374,"2021-10-25","2000-11-12"
13,0.0820650214660548,0.0119698728471961,0.074364971512022,0.0671115569008491,-0.247872826767615,0.0192868567199179,2.40666810831269,2.28941909347712,3.24820264336479,2.93137927835317,TRUE,TRUE,"US-Var","daily","Soil",13,"days","2000-10-30","2021-10-25",7666,7513,7369,"2021-10-25","2000-11-13"
14,0.084000663903165,0.0119698728471961,0.0745429941032603,0.0671115569008491,-0.24511253304264,0.0192868567199179,2.40716211869652,2.28962770500069,3.25568187091961,2.93111219585059,TRUE,TRUE,"US-Var","daily","Soil",14,"days","2000-10-30","2021-10-25",7666,7513,7364,"2021-10-25","2000-11-14"
15,0.0837976868576105,0.0119698728471961,0.0756474817451185,0.0671115569008491,-0.239390757468681,0.0192868567199179,2.40693524723858,2.2882140555194,3.30596176361426,2.93292302522875,TRUE,TRUE,"US-Var","daily","Soil",15,"days","2000-10-30","2021-10-25",7666,7513,7360,"2021-10-25","2000-11-15"
16,0.0810973106668174,0.0119698728471961,0.0722408285660698,0.0671115569008491,-0.234731561300053,0.0192868567199179,2.40748528997356,2.28689068861255,3.15891043353271,2.93462023502163,TRUE,TRUE,"US-Var","daily","Soil",16,"days","2000-10-30","2021-10-25",7666,7513,7356,"2021-10-25","2000-11-16"
17,0.0810731856175408,0.0119698728471961,0.0742655484542007,0.0671115569008491,-0.230415501743884,0.0192868567199179,2.40788921272404,2.28780825137574,3.24614392003973,2.93344325777708,TRUE,TRUE,"US-Var","daily","Soil",17,"days","2000-10-30","2021-10-25",7666,7513,7353,"2021-10-25","2000-11-17"
18,0.0767673173008721,0.0119698728471961,0.0718187348385966,0.0671115569008491,-0.22509143203034,0.0192868567199179,2.4074906731301,2.28842375262314,3.13834947554068,2.93265427016834,TRUE,TRUE,"US-Var","daily","Soil",18,"days","2000-10-30","2021-10-25",7666,7513,7350,"2021-10-25","2000-11-18"
19,0.0764393161930075,0.0119698728471961,0.0705611839243607,0.0671115569008491,-0.219742876545561,0.0192868567199179,2.40687444204886,2.28997926215306,3.08130231092217,2.93066221210013,TRUE,TRUE,"US-Var","daily","Soil",19,"days","2000-10-30","2021-10-25",7666,7513,7346,"2021-10-25","2000-11-19"
20,0.0750001606958373,0.0119698728471961,0.0705241313018536,0.0671115569008491,-0.218578020346518,0.0192868567199179,2.40735529155075,2.29142981430632,3.0777347340749,2.9288070043361,TRUE,TRUE,"US-Var","daily","Soil",20,"days","2000-10-30","2021-10-25",7666,7513,7342,"2021-10-25","2000-11-20"
21,0.0749668471027434,0.0119698728471961,0.0721192441057683,0.0671115569008491,-0.216860879754136,0.0192868567199179,2.40851851561698,2.29196082395879,3.14661766256546,2.92812844789077,TRUE,TRUE,"US-Var","daily","Soil",21,"days","2000-10-30","2021-10-25",7666,7513,7338,"2021-10-25","2000-11-21"
22,0.0704888455435135,0.0119698728471961,0.0679970425222294,0.0671115569008491,-0.215772631496922,0.0192868567199179,2.4097293953731,2.29208140969668,2.96660678083104,2.92797439990276,TRUE,TRUE,"US-Var","daily","Soil",22,"days","2000-10-30","2021-10-25",7666,7513,7336,"2021-10-25","2000-11-22"
23,0.0710649981851157,0.0119698728471961,0.0697806302754849,0.0671115569008491,-0.213201208500316,0.0192868567199179,2.40965572368283,2.29283098797798,3.04342669134211,2.92701717888216,TRUE,TRUE,"US-Var","daily","Soil",23,"days","2000-10-30","2021-10-25",7666,7513,7334,"2021-10-25","2000-11-23"
24,0.0703471689825026,0.0119698728471961,0.0704697499673737,0.0671115569008491,-0.210301441527401,0.0192868567199179,2.40960503863369,2.29375100485815,3.07224933386924,2.92584316077496,TRUE,TRUE,"US-Var","daily","Soil",24,"days","2000-10-30","2021-10-25",7666,7513,7332,"2021-10-25","2000-11-24"
25,0.0691257758015933,0.0119698728471961,0.068751913176258,0.0671115569008491,-0.205932263231566,0.0192868567199179,2.4100562851202,2.29148625845931,3.00031967996542,2.92873486162521,TRUE,TRUE,"US-Var","daily","Soil",25,"days","2000-10-30","2021-10-25",7666,7513,7332,"2021-10-25","2000-11-28"
26,0.0658411422858549,0.0119698728471961,0.0673532228227289,0.0671115569008491,-0.200928305269246,0.0192868567199179,2.41204385326204,2.29270896120431,2.93771359393779,2.92717296597458,TRUE,TRUE,"US-Var","daily","Soil",26,"days","2000-10-30","2021-10-25",7666,7513,7330,"2021-10-25","2000-11-28"
27,0.0664272944320929,0.0119698728471961,0.0710392193282825,0.0671115569008491,-0.199607630307574,0.0192868567199179,2.41386395812357,2.29144962369345,3.10018682469565,2.92878168504861,TRUE,TRUE,"US-Var","daily","Soil",27,"days","2000-10-30","2021-10-25",7666,7513,7327,"2021-10-25","2000-11-28"
