"Lag","MI","MIcrit","TE","TEcrit","Corr","Corrcrit","Hx","Hy","TEnorm","TEnormcrit","TE_significant","MI_significant","Site_ID","scale","driver","Lag_time","Lag_unit","record_start","record_end","n_grid","n_joint","n_valid_triplets","target_end","target_start"
30,0.00330423123192247,0.000506641900064111,0.00612846925498278,0.0030283601782142,0.00423321758091735,0.00368796863931735,1.95138535461509,1.2373413619035,0.495293331627974,0.244747348747434,TRUE,TRUE,"US-Var","hourly","VPD",30,"hours","2000-10-29 02:00:00","2021-10-26 05:00:00",184012,180225,178734,"2021-10-26 05:00:00","2000-10-30 12:00:00"
31,0.00597697968606958,0.000506641900064111,0.0076670971902999,0.0030283601782142,0.00908573534944581,0.00368796863931735,1.95138985949617,1.23769060465014,0.619467996403445,0.244678287678385,TRUE,TRUE,"US-Var","hourly","VPD",31,"hours","2000-10-29 02:00:00","2021-10-26 05:00:00",184012,180225,178707,"2021-10-26 05:00:00","2000-10-30 13:00:00"
32,0.00892502634797054,0.000506641900064111,0.00890158518050832,0.0030283601782142,0.00464484047764985,0.00368796863931735,1.95166159926886,1.23819439209829,0.718916612554137,0.24457873477219,TRUE,TRUE,"US-Var","hourly","VPD",32,"hours","2000-10-29 02:00:00","2021-10-26 05:00:00",184012,180225,178686,"2021-10-26 05:00:00","2000-10-30 11:00:00"
33,0.0108886012823013,0.000506641900064111,0.00904811476626577,0.0030283601782142,0.0060120472131045,0.00368796863931735,1.95173451565082,1.23846672659229,0.730590057204212,0.244524952765336,TRUE,TRUE,"US-Var","hourly","VPD",33,"hours","2000-10-29 02:00:00","2021-10-26 05:00:00",184012,180225,178667,"2021-10-26 05:00:00","2000-10-30 12:00:00"
34,0.0115260018327787,0.000506641900064111,0.00842669406012675,0.0030283601782142,0.00557088823786444,0.00368796863931735,1.95157233714955,1.2389516021115,0.680147153913472,0.244429255594252,TRUE,TRUE,"US-Var","hourly","VPD",34,"hours","2000-10-29 02:00:00","2021-10-26 05:00:00",184012,180225,178650,"2021-10-26 05:00:00","2000-10-30 13:00:00"
35,0.0107957345669587,0.000506641900064111,0.00766475570149971,0.0030283601782142,0.000953914225875683,0.00368796863931735,1.95165254741614,1.2391746700893,0.618537151098104,0.244385255066258,TRUE,TRUE,"US-Var","hourly","VPD",35,"hours","2000-10-29 02:00:00","2021-10-26 05:00:00",184012,180225,178636,"2021-10-26 05:00:00","2000-10-30 14:00:00"
36,0.00904879884205201,0.000506641900064111,0.00661051487442776,0.0030283601782142,0.00323292449154592,0.00368796863931735,1.95164164944341,1.2394126874465,0.533358657804857,0.244338323214472,TRUE,TRUE,"US-Var","hourly","VPD",36,"hours","2000-10-29 02:00:00","2021-10-26 05:00:00",184012,180225,178628,"2021-10-26 05:00:00","2000-10-30 15:00:00"
37,0.00647787246812159,0.000506641900064111,0.00530146242656127,0.0030283601782142,0.00641519079565074,0.00368796863931735,1.95166537146656,1.23910119568049,0.427847414322751,0.244399746265364,TRUE,TRUE,"US-Var","hourly","VPD",37,"hours","2000-10-29 02:00:00","2021-10-26 05:00:00",184012,180225,178617,"2021-10-26 05:00:00","2000-10-30 16:00:00"
38,0.0039952273066306,0.000506641900064111,0.00465020213772505,0.0030283601782142,0.00772170808899044,0.00368796863931735,1.95154938214701,1.23898740966176,0.375322791939795,0.244422191428155,TRUE,TRUE,"US-Var","hourly","VPD",38,"hours","2000-10-29 02:00:00","2021-10-26 05:00:00",184012,180225,178607,"2021-10-26 05:00:00","2000-10-30 17:00:00"
39,0.0021549343577516,0.000506641900064111,0.00406361565143065,0.0030283601782142,0.00819875353547267,0.00368796863931735,1.95141760580076,1.23855409098048,0.328093514931895,0.244507704610369,TRUE,TRUE,"US-Var","hourly","VPD",39,"hours","2000-10-29 02:00:00","2021-10-26 05:00:00",184012,180225,178606,"2021-10-26 05:00:00","2000-10-30 18:00:00"
40,0.000920086507775864,0.000506641900064111,0.00388722469435709,0.0030283601782142,0.00627610062083761,0.00368796863931735,1.95140472049186,1.23795564782732,0.314003551030231,0.244625902675038,TRUE,TRUE,"US-Var","hourly","VPD",40,"hours","2000-10-29 02:00:00","2021-10-26 05:00:00",184012,180225,178601,"2021-10-26 05:00:00","2000-10-30 19:00:00"
41,0.000640005098342389,0.000506641900064111,0.0040616835117806,0.0030283601782142,0.0021650419953954,0.00368796863931735,1.95164005213724,1.23775735307279,0.328148606970284,0.244665092935717,TRUE,TRUE,"US-Var","hourly","VPD",41,"hours","2000-10-29 02:00:00","2021-10-26 05:00:00",184012,180225,178604,"2021-10-26 05:00:00","2000-10-30 20:00:00"
42,0.00102847854394206,0.000506641900064111,0.00444437519762175,0.0030283601782142,-0.000975214718659667,0.00368796863931735,1.95136219987565,1.23750662117,0.359139508556311,0.244714664665878,TRUE,TRUE,"US-Var","hourly","VPD",42,"hours","2000-10-29 02:00:00","2021-10-26 05:00:00",184012,180225,178611,"2021-10-26 05:00:00","2000-10-30 21:00:00"
43,0.00181747476634886,0.000506641900064111,0.00483305227034236,0.0030283601782142,-0.0071306934700332,0.00368796863931735,1.95064550899884,1.23715281700526,0.390659278620212,0.244784648799077,TRUE,TRUE,"US-Var","hourly","VPD",43,"hours","2000-10-29 02:00:00","2021-10-26 05:00:00",184012,180225,178619,"2021-10-26 05:00:00","2000-10-30 22:00:00"
44,0.00262457354949452,0.000506641900064111,0.00507806738216043,0.0030283601782142,-0.0039794037571383,0.00368796863931735,1.94977177583484,1.23629314807287,0.410749456152541,0.244954862277997,TRUE,TRUE,"US-Var","hourly","VPD",44,"hours","2000-10-29 02:00:00","2021-10-26 05:00:00",184012,180225,178636,"2021-10-26 05:00:00","2000-10-30 23:00:00"
45,0.00355111815395981,0.000506641900064111,0.00572994489111611,0.0030283601782142,-0.0110404563198225,0.00368796863931735,1.94954716576985,1.2359180030146,0.463618531095093,0.245029214788323,TRUE,TRUE,"US-Var","hourly","VPD",45,"hours","2000-10-29 02:00:00","2021-10-26 05:00:00",184012,180225,178663,"2021-10-26 05:00:00","2000-10-31"
46,0.00430213030689153,0.000506641900064111,0.00613265156960985,0.0030283601782142,-0.0142024954947828,0.00368796863931735,1.94900035201361,1.23558488774413,0.496335915924527,0.2450952749789,TRUE,TRUE,"US-Var","hourly","VPD",46,"hours","2000-10-29 02:00:00","2021-10-26 05:00:00",184012,180225,178691,"2021-10-26 05:00:00","2000-10-31 01:00:00"
47,0.00573089016400852,0.000506641900064111,0.00778243351933305,0.0030283601782142,-0.0301775080071089,0.00368796863931735,1.94880027869728,1.23516418522822,0.630072796184183,0.245178755539665,TRUE,TRUE,"US-Var","hourly","VPD",47,"hours","2000-10-29 02:00:00","2021-10-26 05:00:00",184012,180225,178720,"2021-10-26 05:00:00","2000-10-31 02:00:00"
48,0.00567448739539067,0.000506641900064111,0.00794441021658621,0.0030283601782142,-0.0418881641242836,0.00368796863931735,1.94886095144991,1.23492684368955,0.643310189359149,0.245225876633022,TRUE,TRUE,"US-Var","hourly","VPD",48,"hours","2000-10-29 02:00:00","2021-10-26 05:00:00",184012,180225,178739,"2021-10-26 05:00:00","2000-10-31 03:00:00"
