"Lag","MI","MIcrit","TE","TEcrit","Corr","Corrcrit","Hx","Hy","TEnorm","TEnormcrit","TE_significant","MI_significant","Site_ID","scale","driver","Lag_time","Lag_unit","record_start","record_end","n_grid","n_joint","n_valid_triplets","target_end","target_start"
10,0.0789965606988785,0.0841118236084841,0.261819148385773,0.350460892004116,-0.00941175092614899,0.0489098132986805,2.60473517685086,2.57240904424145,10.1779749597707,13.6238399872155,FALSE,FALSE,"US-Var","weekly","Soil",10,"weeks","2000-10-30","2021-10-18",1095,1072,1029,"2021-10-18","2001-01-15"
11,0.0737921551098628,0.0841118236084841,0.246523428943303,0.350460892004116,0.0317279536509348,0.0489098132986805,2.60175259503151,2.57509209473046,9.57338300435064,13.6096449801264,FALSE,FALSE,"US-Var","weekly","Soil",11,"weeks","2000-10-30","2021-10-18",1095,1072,1028,"2021-10-18","2001-02-12"
12,0.0812330660526852,0.0841118236084841,0.269521292176812,0.350460892004116,0.039510092842922,0.0489098132986805,2.6017726361805,2.56887856522493,10.4917879663655,13.6425635975295,FALSE,FALSE,"US-Var","weekly","Soil",12,"weeks","2000-10-30","2021-10-18",1095,1072,1027,"2021-10-18","2001-02-12"
13,0.0959100828948163,0.0841118236084841,0.275025394433113,0.350460892004116,0.0425079852638742,0.0489098132986805,2.70219872183334,2.55892691728245,10.7476846085619,13.6956194269237,FALSE,TRUE,"US-Var","weekly","Soil",13,"weeks","2000-10-30","2021-10-18",1095,1072,1027,"2021-10-18","2001-02-12"
14,0.0981587515205904,0.0841118236084841,0.265893930465576,0.350460892004116,0.0255519883624874,0.0489098132986805,2.70081634953275,2.55422972591216,10.4099458152935,13.7208054721452,FALSE,TRUE,"US-Var","weekly","Soil",14,"weeks","2000-10-30","2021-10-18",1095,1072,1027,"2021-10-18","2001-02-12"
15,0.0978707177481848,0.0841118236084841,0.278388011003329,0.350460892004116,0.0100862379508764,0.0489098132986805,2.61218265218506,2.56161712431959,10.8676666922764,13.6812363048675,FALSE,TRUE,"US-Var","weekly","Soil",15,"weeks","2000-10-30","2021-10-18",1095,1072,1025,"2021-10-18","2001-03-05"
16,0.104042826360057,0.0841118236084841,0.266691466171941,0.350460892004116,-0.0066534746638611,0.0489098132986805,2.62397751598043,2.55626394691735,10.4328610702956,13.7098867441582,FALSE,TRUE,"US-Var","weekly","Soil",16,"weeks","2000-10-30","2021-10-18",1095,1072,1026,"2021-10-18","2001-03-05"
17,0.10482450820547,0.0841118236084841,0.276236149295761,0.350460892004116,-0.0309028666176234,0.0489098132986805,2.62944182396533,2.55357999596644,10.8176031192324,13.724296578047,FALSE,TRUE,"US-Var","weekly","Soil",17,"weeks","2000-10-30","2021-10-18",1095,1072,1026,"2021-10-18","2001-03-05"
18,0.107770924705377,0.0841118236084841,0.285037652016578,0.350460892004116,-0.0717323931322676,0.0489098132986805,2.63233264276465,2.55663238969086,11.1489494213536,13.7079109776315,FALSE,TRUE,"US-Var","weekly","Soil",18,"weeks","2000-10-30","2021-10-18",1095,1072,1026,"2021-10-18","2001-03-12"
19,0.124630166123823,0.0841118236084841,0.299983028796916,0.350460892004116,-0.115417467924926,0.0489098132986805,2.63527096761461,2.56382993580806,11.7005821878887,13.6694281905894,FALSE,TRUE,"US-Var","weekly","Soil",19,"weeks","2000-10-30","2021-10-18",1095,1072,1026,"2021-10-18","2001-03-19"
20,0.107245299105593,0.0841118236084841,0.27364680702508,0.350460892004116,-0.104689224103374,0.0489098132986805,2.63696356330008,2.56863415328027,10.6533975138351,13.643861721474,FALSE,TRUE,"US-Var","weekly","Soil",20,"weeks","2000-10-30","2021-10-18",1095,1072,1025,"2021-10-18","2001-03-26"
21,0.0909973944463864,0.0841118236084841,0.304480261391435,0.350460892004116,-0.077397826084673,0.0489098132986805,2.6374456521071,2.57354646284848,11.8311546259953,13.6178187207164,FALSE,TRUE,"US-Var","weekly","Soil",21,"weeks","2000-10-30","2021-10-18",1095,1072,1024,"2021-10-18","2001-04-02"
22,0.0976072932593413,0.0841118236084841,0.309221528105115,0.350460892004116,-0.0598152096671119,0.0489098132986805,2.64077902200106,2.57027481158825,12.0306796265897,13.6351525690576,FALSE,TRUE,"US-Var","weekly","Soil",22,"weeks","2000-10-30","2021-10-18",1095,1072,1023,"2021-10-18","2001-04-09"
23,0.0950012511409524,0.0841118236084841,0.312745447016002,0.350460892004116,-0.0560204232081457,0.0489098132986805,2.63928516098995,2.56974116657088,12.1703092546607,13.6379841115196,FALSE,TRUE,"US-Var","weekly","Soil",23,"weeks","2000-10-30","2021-10-18",1095,1072,1021,"2021-10-18","2001-04-16"
24,0.123595562748704,0.0841118236084841,0.314206278387791,0.350460892004116,-0.0339146269741517,0.0489098132986805,2.63402964239526,2.57136393421798,12.2194402047313,13.6293772865217,FALSE,TRUE,"US-Var","weekly","Soil",24,"weeks","2000-10-30","2021-10-18",1095,1072,1019,"2021-10-18","2001-04-23"
25,0.131708541718504,0.0841118236084841,0.314980634535944,0.350460892004116,-0.0136152169024848,0.0489098132986805,2.63284560957925,2.56966377617046,12.2576594438887,13.6383948458192,FALSE,TRUE,"US-Var","weekly","Soil",25,"weeks","2000-10-30","2021-10-18",1095,1072,1017,"2021-10-18","2001-04-30"
26,0.122369220740891,0.0841118236084841,0.316536604633498,0.350460892004116,-0.00424179558841621,0.0489098132986805,2.63215495164548,2.56003524257952,12.3645409004039,13.689690132976,FALSE,TRUE,"US-Var","weekly","Soil",26,"weeks","2000-10-30","2021-10-18",1095,1072,1016,"2021-10-18","2001-05-07"
27,0.120645832852469,0.0841118236084841,0.305593932088366,0.350460892004116,-0.0167460754650101,0.0489098132986805,2.63398110249288,2.56424268261384,11.9175121044651,13.6672279258247,FALSE,TRUE,"US-Var","weekly","Soil",27,"weeks","2000-10-30","2021-10-18",1095,1072,1015,"2021-10-18","2001-05-14"
28,0.10778878924259,0.0841118236084841,0.293386688799667,0.350460892004116,-0.0320972554912445,0.0489098132986805,2.63675024825127,2.55862706861085,11.4665670663351,13.697224433508,FALSE,TRUE,"US-Var","weekly","Soil",28,"weeks","2000-10-30","2021-10-18",1095,1072,1014,"2021-10-18","2001-05-21"
29,0.121430949521501,0.0841118236084841,0.296550923123251,0.350460892004116,-0.0477515218364141,0.0489098132986805,2.6395429459836,2.56840278318771,11.5461221683927,13.6450908050002,FALSE,TRUE,"US-Var","weekly","Soil",29,"weeks","2000-10-30","2021-10-18",1095,1072,1013,"2021-10-18","2001-05-28"
