"Lag","MI","MIcrit","TE","TEcrit","Corr","Corrcrit","Hx","Hy","TEnorm","TEnormcrit","TE_significant","MI_significant","Site_ID","scale","driver","Lag_time","Lag_unit","record_start","record_end","n_grid","n_joint","n_valid_triplets","target_end","target_start"
18,0.0142415479316291,0.00304417337912285,0.0204033246032385,0.0152174654064262,0.000469469154575777,0.0101894598653835,2.2175247379631,1.44901294608537,1.40808435551661,1.05019526896136,TRUE,TRUE,"US-Var","6_hourly","VPD",108,"hours","2000-10-30","2021-10-26",30665,29868,29376,"2021-10-26","2000-11-04 06:00:00"
19,0.00863571200686231,0.00304417337912285,0.0183821391140757,0.0152174654064262,-0.00309680409765561,0.0101894598653835,2.2178251173318,1.44731329609297,1.27008707538985,1.05142856405077,TRUE,TRUE,"US-Var","6_hourly","VPD",114,"hours","2000-10-30","2021-10-26",30665,29868,29365,"2021-10-26","2000-11-04 12:00:00"
20,0.00614263951455918,0.00304417337912285,0.0226433692088071,0.0152174654064262,0.00121725336981024,0.0101894598653835,2.21642563132223,1.44710614484242,1.56473450752106,1.05157907460087,TRUE,TRUE,"US-Var","6_hourly","VPD",120,"hours","2000-10-30","2021-10-26",30665,29868,29360,"2021-10-26","2000-11-04 18:00:00"
21,0.0168348418206459,0.00304417337912285,0.0285373189257729,0.0152174654064262,0.00338048029081371,0.0101894598653835,2.21761121666598,1.44810003391101,1.97067317571285,1.05085733375249,TRUE,TRUE,"US-Var","6_hourly","VPD",126,"hours","2000-10-30","2021-10-26",30665,29868,29351,"2021-10-26","2000-11-05"
22,0.0160080045616025,0.00304417337912285,0.0208462917663752,0.0152174654064262,-0.00782145804848394,0.0101894598653835,2.21878549339253,1.44909822924059,1.43856995652392,1.0501334622706,TRUE,TRUE,"US-Var","6_hourly","VPD",132,"hours","2000-10-30","2021-10-26",30665,29868,29340,"2021-10-26","2000-11-05 06:00:00"
23,0.00857450401451931,0.00304417337912285,0.0168361556867449,0.0152174654064262,0.00584732719817214,0.0101894598653835,2.21836444398245,1.44813163846184,1.16261224046094,1.05083439946038,TRUE,TRUE,"US-Var","6_hourly","VPD",138,"hours","2000-10-30","2021-10-26",30665,29868,29328,"2021-10-26","2000-11-05 12:00:00"
24,0.00636566940800254,0.00304417337912285,0.0239574912003615,0.0152174654064262,0.0110217561759619,0.0101894598653835,2.21739510400551,1.44706244909679,1.65559483734202,1.05161082826276,TRUE,TRUE,"US-Var","6_hourly","VPD",144,"hours","2000-10-30","2021-10-26",30665,29868,29323,"2021-10-26","2000-11-05 18:00:00"
25,0.0167512641157352,0.00304417337912285,0.0286179101557096,0.0152174654064262,-0.00859298937903043,0.0101894598653835,2.21792985548721,1.44693619963134,1.97782805924691,1.05170258441964,TRUE,TRUE,"US-Var","6_hourly","VPD",150,"hours","2000-10-30","2021-10-26",30665,29868,29309,"2021-10-26","2000-11-06"
26,0.0174202556507517,0.00304417337912285,0.0208798274398836,0.0152174654064262,-0.0125257161665217,0.0101894598653835,2.21818099288201,1.44749154484037,1.44248355123803,1.05129908776803,TRUE,TRUE,"US-Var","6_hourly","VPD",156,"hours","2000-10-30","2021-10-26",30665,29868,29293,"2021-10-26","2000-11-06 06:00:00"
27,0.00869554972435882,0.00304417337912285,0.0181363788108095,0.0152174654064262,0.0098592476460779,0.0101894598653835,2.21841547239349,1.446334656786,1.25395452053342,1.05213999644052,TRUE,TRUE,"US-Var","6_hourly","VPD",162,"hours","2000-10-30","2021-10-26",30665,29868,29283,"2021-10-26","2000-11-06 12:00:00"
28,0.0058286677121222,0.00304417337912285,0.0235847431409688,0.0152174654064262,0.0053998934555957,0.0101894598653835,2.21748073919399,1.4463387643086,1.63065138838639,1.05213700842075,TRUE,TRUE,"US-Var","6_hourly","VPD",168,"hours","2000-10-30","2021-10-26",30665,29868,29277,"2021-10-26","2000-11-06 18:00:00"
29,0.0160021606271492,0.00304417337912285,0.029639110683032,0.0152174654064262,-0.00786737050113849,0.0101894598653835,2.21846200896272,1.44738282947336,2.04777271634598,1.05137805261674,TRUE,TRUE,"US-Var","6_hourly","VPD",174,"hours","2000-10-30","2021-10-26",30665,29868,29269,"2021-10-26","2000-11-07"
30,0.01617687888759,0.00304417337912285,0.0214937759412503,0.0152174654064262,0.00887857039024379,0.0101894598653835,2.21951504706491,1.44749226236877,1.48489746715996,1.05129856663436,TRUE,TRUE,"US-Var","6_hourly","VPD",180,"hours","2000-10-30","2021-10-26",30665,29868,29257,"2021-10-26","2000-11-07 06:00:00"
31,0.00878187636344485,0.00304417337912285,0.0178949749699626,0.0152174654064262,-0.00373037434175827,0.0101894598653835,2.21936685041221,1.4469672970124,1.23672283450434,1.0516799818383,TRUE,TRUE,"US-Var","6_hourly","VPD",186,"hours","2000-10-30","2021-10-26",30665,29868,29248,"2021-10-26","2000-11-07 12:00:00"
32,0.00591233985480333,0.00304417337912285,0.0244379727437947,0.0152174654064262,-0.00329807703202432,0.0101894598653835,2.21821705360279,1.44551294069566,1.69060906034046,1.05273809580028,TRUE,TRUE,"US-Var","6_hourly","VPD",192,"hours","2000-10-30","2021-10-26",30665,29868,29242,"2021-10-26","2000-11-07 18:00:00"
33,0.0170598300277129,0.00304417337912285,0.0302443413681246,0.0152174654064262,0.00121330196689888,0.0101894598653835,2.21860464357774,1.44622102280042,2.091266887378,1.05222266628095,TRUE,TRUE,"US-Var","6_hourly","VPD",198,"hours","2000-10-30","2021-10-26",30665,29868,29234,"2021-10-26","2000-11-08"
34,0.0157470114123339,0.00304417337912285,0.0207069729300144,0.0152174654064262,0.00933857933813523,0.0101894598653835,2.2191550593798,1.44696505685481,1.43106240416227,1.05168161002475,TRUE,TRUE,"US-Var","6_hourly","VPD",204,"hours","2000-10-30","2021-10-26",30665,29868,29222,"2021-10-26","2000-11-08 06:00:00"
35,0.00981582395093916,0.00304417337912285,0.0209635877908756,0.0152174654064262,-0.00910034390198475,0.0101894598653835,2.21920669678369,1.44589517319892,1.44986913155644,1.05245979712062,TRUE,TRUE,"US-Var","6_hourly","VPD",210,"hours","2000-10-30","2021-10-26",30665,29868,29215,"2021-10-26","2000-11-08 12:00:00"
36,0.00646467003944284,0.00304417337912285,0.0250985771539902,0.0152174654064262,-0.00761925581412544,0.0101894598653835,2.21815049329313,1.4445309670121,1.73748972691839,1.05345373369892,TRUE,TRUE,"US-Var","6_hourly","VPD",216,"hours","2000-10-30","2021-10-26",30665,29868,29212,"2021-10-26","2000-11-08 18:00:00"
37,0.0173269606257733,0.00304417337912285,0.029939334124407,0.0152174654064262,0.0120950210363451,0.0101894598653835,2.21906518410274,1.44567444196586,2.07095963346317,1.05262049080242,TRUE,TRUE,"US-Var","6_hourly","VPD",222,"hours","2000-10-30","2021-10-26",30665,29868,29206,"2021-10-26","2000-11-09"
38,0.0171253562459559,0.00304417337912285,0.0222003257535146,0.0152174654064262,-0.0102403296182255,0.0101894598653835,2.21913647800053,1.44555829878646,1.53576135754273,1.05270506344858,TRUE,TRUE,"US-Var","6_hourly","VPD",228,"hours","2000-10-30","2021-10-26",30665,29868,29193,"2021-10-26","2000-11-09 06:00:00"
39,0.00973260137955068,0.00304417337912285,0.0192448672689967,0.0152174654064262,0.00213181447585477,0.0101894598653835,2.21934773243063,1.44461120290905,1.33218316667092,1.053395223281,TRUE,TRUE,"US-Var","6_hourly","VPD",234,"hours","2000-10-30","2021-10-26",30665,29868,29185,"2021-10-26","2000-11-09 12:00:00"
40,0.00637761980192497,0.00304417337912285,0.0241920297959508,0.0152174654064262,0.00193146414357706,0.0101894598653835,2.21864553477651,1.44302843949471,1.67647630038545,1.05455062353135,TRUE,TRUE,"US-Var","6_hourly","VPD",240,"hours","2000-10-30","2021-10-26",30665,29868,29179,"2021-10-26","2000-11-09 18:00:00"
41,0.0172188566350271,0.00304417337912285,0.0295414175775921,0.0152174654064262,-0.000738577516077878,0.0101894598653835,2.21955767087726,1.44435704209636,2.04529882270074,1.0535805872722,TRUE,TRUE,"US-Var","6_hourly","VPD",246,"hours","2000-10-30","2021-10-26",30665,29868,29175,"2021-10-26","2000-11-10"
42,0.017661196317639,0.00304417337912285,0.0225976488608977,0.0152174654064262,-0.00213208519330436,0.0101894598653835,2.21863723101073,1.44515179453055,1.56368686987919,1.05300117704033,TRUE,TRUE,"US-Var","6_hourly","VPD",252,"hours","2000-10-30","2021-10-26",30665,29868,29164,"2021-10-26","2000-11-10 06:00:00"
43,0.0106097904811095,0.00304417337912285,0.0202245848928735,0.0152174654064262,0.00703573347853759,0.0101894598653835,2.21864777551593,1.44407471965716,1.40052205177271,1.05378656653161,TRUE,TRUE,"US-Var","6_hourly","VPD",258,"hours","2000-10-30","2021-10-26",30665,29868,29156,"2021-10-26","2000-11-10 12:00:00"
44,0.00544646078711519,0.00304417337912285,0.0230318924143775,0.0152174654064262,0.00687199806173498,0.0101894598653835,2.21704200237128,1.44283688377608,1.59629218474789,1.05469062910287,TRUE,TRUE,"US-Var","6_hourly","VPD",264,"hours","2000-10-30","2021-10-26",30665,29868,29153,"2021-10-26","2000-11-10 18:00:00"
45,0.0179480069593567,0.00304417337912285,0.0299227293078337,0.0152174654064262,-0.00935438325448334,0.0101894598653835,2.21813486832721,1.4446183050878,2.07132425239586,1.05339004447277,TRUE,TRUE,"US-Var","6_hourly","VPD",270,"hours","2000-10-30","2021-10-26",30665,29868,29152,"2021-10-26","2000-11-11"
46,0.0178938163476832,0.00304417337912285,0.0229160099871857,0.0152174654064262,0.000880267033390133,0.0101894598653835,2.21871503720059,1.44516341149676,1.58570372076134,1.05299271247571,TRUE,TRUE,"US-Var","6_hourly","VPD",276,"hours","2000-10-30","2021-10-26",30665,29868,29141,"2021-10-26","2000-11-11 06:00:00"
47,0.00953071311026576,0.00304417337912285,0.0198375064430474,0.0152174654064262,-3.77601806667378e-05,0.0101894598653835,2.21985717457984,1.4445505145135,1.3732649875334,1.05343947847689,TRUE,TRUE,"US-Var","6_hourly","VPD",282,"hours","2000-10-30","2021-10-26",30665,29868,29136,"2021-10-26","2000-11-11 12:00:00"
48,0.00657582907451371,0.00304417337912285,0.0246964115734736,0.0152174654064262,-0.00055303845433733,0.0101894598653835,2.21933924781437,1.44271605583801,1.71179987035832,1.05477895978548,TRUE,TRUE,"US-Var","6_hourly","VPD",288,"hours","2000-10-30","2021-10-26",30665,29868,29131,"2021-10-26","2000-11-11 18:00:00"
