"Time","expected_hours","ET_mm_day","coverage_ET_mm_day","seasonal_ET_mm_day","analysis_ET_mm_day","log10_psi_soil","coverage_log10_psi_soil","seasonal_log10_psi_soil","analysis_log10_psi_soil","VPD","coverage_VPD","seasonal_VPD","analysis_VPD","ET_total_mm"
2014-07-21,336,0.0821373721399417,1,-0.0442220807349795,0.126359452874921,5.25679381903852,1,5.12792410480977,0.128869714228757,26.4760625,1,22.7645927271004,3.71146977289964,1.14992320995918
2014-08-04,336,0.0472900429154519,1,-0.101112820473521,0.148402863388973,5.33308511363049,1,5.21888345003489,0.114201663595597,19.2579196428571,1,22.7071329317043,-3.44921328884715,0.662060600816326
2014-08-18,336,0.0485694511390801,0.99702380952381,-0.041075126367005,0.0896445775060852,5.36114400989875,1,5.26812435161849,0.0930196582802569,21.3722232142857,1,21.5887861823075,-0.21656296802178,0.679972315947122
2014-09-01,336,0.0560061234997085,1,0.0968146925321215,-0.0408085690324131,5.4101423782114,1,5.26174664746606,0.14839573074534,26.0056428571429,1,19.5273242632876,6.47831859385524,0.784085728995918
2014-09-15,336,0.229752630372595,1,0.262991485624442,-0.0332388552518469,5.46373852593114,1,5.18648759499502,0.277250930936118,12.7110193452381,1,16.7689521366885,-4.05793279145039,3.21653682521633
2014-09-29,336,0.332975502593003,1,0.409729786821808,-0.0767542842288049,5.25108039736193,1,5.03358915787165,0.217491239490282,19.9179226190476,1,13.6451485595793,6.27277405946835,4.66165703630204
2014-10-13,336,0.30033684921516,1,0.502575987243048,-0.202239138027888,5.15321924031153,1,4.80228494725862,0.350934293052903,9.63076934523809,1,10.5143339459904,-0.883564600752322,4.20471588901225
2014-10-27,336,0.461096717772595,1,0.528249707133213,-0.0671529893606181,4.71288152331211,1,4.50202711682881,0.210854406483299,8.54665476190476,1,7.70065227595504,0.846002485949722,6.45535404881633
2014-11-10,336,0.569670250093294,1,0.497212844970578,0.0724574051227164,4.27679000227959,1,4.15282800213642,0.123962000143175,3.89005952380952,1,5.44262327338208,-1.55256374957256,7.97538350130612
2014-11-24,336,0.779089775405248,1,0.440347853239108,0.33874192216614,3.65048000019679,1,3.7834948929347,-0.133014892737911,3.90546130952381,1,3.86205554988033,0.0434057596434769,10.9072568556735
2014-12-08,336,0.649413385137026,1,0.400555429866393,0.248857955270633,2.56457301527855,1,3.42799865773339,-0.863425642454841,2.72802380952381,1,2.95895612401741,-0.230932314493601,9.09178739191837
2014-12-22,336,0.668985027745539,1,0.421262957461284,0.247722070284256,2.61213101593247,1,3.12063378520425,-0.508502769271779,3.21090773809524,1,2.63228858793281,0.578619150162428,9.36579038843755
2015-01-05,336,0.531113125696793,1,0.537529376956131,-0.00641625125933742,2.82417838912442,1,2.88764878080784,-0.0634703916834236,2.61102976190476,1,2.72492900446881,-0.113899242564046,7.4355837597551
2015-01-19,336,0.651752200288863,1,0.756540159033565,-0.104787958744702,2.99884916453452,1,2.75775238603841,0.24109677849611,2.751875,1,3.05987557709062,-0.308000577090622,9.12453080404408
2015-02-02,336,1.16924895660175,1,1.06481468879612,0.104434267805633,2.73608395135673,1,2.73423973504977,0.00184421630696008,4.5120505952381,1,3.50292375011488,1.00912684512322,16.3694853924245
2015-02-16,336,1.21420312349038,1,1.4235092059434,-0.209306082453025,2.81765416279482,1,2.81266044244157,0.00499372035324486,4.55048660714286,1,3.99332298553186,0.557163621610999,16.9988437288653
2015-03-02,336,2.14941132776676,1,1.77659133787488,0.372819989891879,3.29488967894137,1,2.97753766696612,0.317352011975252,7.46135119047619,1,4.55375255672809,2.9075986337481,30.0917585887347
2015-03-16,336,2.30869127162099,1,2.06211336964021,0.24657790198078,4.08958700572587,1,3.20575322786101,0.883833777864862,7.7040193452381,1,5.27741052599907,2.42660881923902,32.3216778026939
2015-03-30,336,2.20574911952361,1,2.22524672489738,-0.0194976053737617,4.23259651545379,1,3.47097702384085,0.761619491612946,7.36462351190476,1,6.29406571024065,1.07055780166412,30.8804876733306
2015-04-13,336,2.60186468825073,1,2.23017291724078,0.371691771009947,4.11181562425451,1,3.74818080459424,0.363634819660269,9.40231845238095,1,7.72353301048124,1.67878544189972,36.4261056355102
2015-04-27,336,2.14554419359242,1,2.06815894349854,0.0773852500938834,4.14570470232869,1,4.01729446842149,0.128410233907197,10.74590625,1,9.62813992718684,1.11776632281316,30.0376187102939
2015-05-11,336,1.46994934161516,1,1.75998388031625,-0.290034538701089,3.5946134849736,1,4.26529057546927,-0.670677090495669,7.30981101190476,1,11.9761706128991,-4.66635960099438,20.5792907826122
2015-05-25,336,1.20033572691673,1,1.35213914343217,-0.151803416515438,3.60121473900233,1,4.48636603208287,-0.885151293080538,12.9097455357143,1,14.6258972814579,-1.71615174574358,16.8047001768343
2015-06-08,336,0.391106042191069,0.99702380952381,0.907613452110629,-0.51650740991956,3.8050052261227,1,4.68034022699614,-0.875335000873435,21.5672455357143,1,17.3351709762423,4.23207455947197,5.47548459067497
2015-06-22,336,0.161109812944023,1,0.493280662971407,-0.332170850027383,3.91667245256175,1,4.84980281121386,-0.933130358652105,25.41503125,1,19.7956972406473,5.61933400935273,2.25553738121633
2015-07-06,336,0.121357410559767,1,0.166661065145522,-0.0453036545857548,4.00904530412548,1,4.99682715859293,-0.987781854467449,15.4516071428571,1,21.6853992635577,-6.23379212070053,1.69900374783673
2015-07-20,336,0.0950253907172012,1,-0.0350455658413929,0.130070956558594,4.08242906842597,1,5.12015305784603,-1.03772398942006,21.9468883928571,1,22.7279799795792,-0.78109158672201,1.33035547004082
2015-08-03,336,0.101921354501458,1,-0.101282076528787,0.203203431030245,4.17723397094753,1,5.21361510819196,-1.03638113724443,18.7727083333333,1,22.7469219539905,-3.97421362065715,1.42689896302041
2015-08-17,336,0.0837782541341108,1,-0.0484962772477291,0.13227453138184,4.2525596026553,1,5.26628170919522,-1.01372210653992,21.3412023809524,1,21.7021493388435,-0.360946957891091,1.17289555787755
2015-08-31,336,0.0902539015661808,1,0.0854211853415359,0.00483271622464483,4.3417286684004,1,5.26434597482767,-0.922617306427272,24.2346979166667,1,19.7012116816933,4.53348623497333,1.26355462192653
2015-09-14,336,0.16113243667172,1,0.25125272943794,-0.0901202927662195,4.41390641029164,1,5.19437272530421,-0.780466315012576,19.9974196428571,1,16.9823255164839,3.01509412637325,2.25585411340408
2015-09-28,336,0.446440278858717,1,0.400735387176945,0.0457048916817723,4.47826837959415,1,5.04715662208058,-0.568888242486427,13.5348898809524,1,13.8726989094982,-0.337809028545843,6.25016390402204
2015-10-12,336,0.426377330005539,1,0.498150847419876,-0.0717735174143365,4.2361401884657,1,4.82126728581605,-0.585127097350353,14.8668199404762,1,10.730899005683,4.13592093479318,5.96928262007755
