"time","analysis_ET_mm_day","analysis_VPD","analysis_log10_psi_soil"
2002-02-04,-0.188425808847742,-0.421550884434104,0.174081783998459
2002-02-18,0.0649361459426148,0.494307137996341,0.0889995617077375
2002-03-04,-0.248632320643862,-1.34283020672176,-0.155476423306274
2002-03-18,0.131511623832609,0.275708856210514,-0.325046160085749
2002-04-01,0.064652555878209,-1.80466912377797,0.0362178370274888
2002-04-15,0.0602229335130202,-1.79428592619452,0.63759328790836
2002-04-29,-0.312695272518013,-1.2944637547302,0.773789402812268
2002-05-13,-0.394890009886338,-1.93884114486575,0.209144855954642
2002-05-27,-0.093164925825695,1.47052433835947,-0.267628527910208
2002-06-10,-0.467893481528323,-2.13001450793679,-0.163307926593622
2002-06-24,-0.229907632486014,-0.480756278573633,-0.17044499171823
2002-07-08,0.0440262068039466,3.78720117602284,-0.164700871997136
2002-07-22,0.190799794875338,-6.72123935857223,-0.17587590108012
2002-08-05,0.229798840620497,1.38856429229453,-0.180479339692721
2002-08-19,0.155369453047762,-2.24821320910656,-0.161289900213048
2002-09-02,0.00387995230521539,3.68054714426089,-0.0979601513913115
2002-09-16,-0.179920289684874,5.10867969307125,0.0289667515134742
2002-09-30,-0.335421903015841,4.72795522177622,0.228259280185484
2002-10-14,-0.425057121223707,-2.8649406848663,0.493099953659931
2002-10-28,-0.266364799948435,0.436947609579338,0.391074281759106
2002-11-11,0.035112488081224,-1.64922838014657,-0.586189787124773
2002-11-25,0.0939009351679874,0.531690101810602,0.0143274734833474
2002-12-09,0.169249833387136,-0.931206556716795,-0.299200716773172
2002-12-23,0.0798069060067578,-0.0218933167414717,-0.271491916145631
2003-01-06,-0.047341104416537,-1.43595850252986,-0.00875173736524681
2003-01-20,-0.0989017188877307,-1.82935005734389,0.156976416833218
2003-02-03,-0.0170432997032952,0.354655408670807,0.328765980172282
2003-02-17,-0.0673079598889905,-0.779242608486641,0.138278597613589
2003-03-03,-0.039805060649899,-0.78071772773215,0.268677664733712
2003-03-17,0.384752760748605,-0.461089028735191,-0.220311783133462
2003-03-31,-0.244821746662569,-2.30501129027098,-0.347777279835483
2003-04-14,0.0130762829648003,-4.19634682318013,-0.861909787075393
2003-04-28,0.480496440480684,-5.63364739706544,-1.08744329825174
2003-05-12,0.745843455607643,-1.68058877350126,-0.604963090859082
2003-05-26,0.41498706272165,-0.957408272967564,-0.112006034297695
2003-06-09,-0.378365071461178,-5.3692196406738,-0.0975204304308441
2003-06-23,-0.276343607231853,5.46465951613412,-0.178606950699858
2003-07-07,-0.002708345487969,5.52619045302137,-0.230809009771228
2003-07-21,0.367767829329149,0.756521856232968,-0.289375662482001
2003-08-04,0.466845026096261,-4.10794394360905,-0.540656452570023
2003-08-18,0.411332249300533,-2.5854349918313,-0.575532369619371
2003-09-01,0.055247827475895,0.130345379569526,-0.514237134059213
2003-09-15,-0.145406906357386,2.42148536331152,-0.378056120838259
2003-09-29,-0.301239969105773,-0.735717011960215,-0.167520172316434
2003-10-13,-0.43473810902264,7.11628063734292,0.101113100436343
2003-10-27,-0.203243500358286,-0.327999002145516,0.131798359524172
2003-11-10,0.0692148461314629,-1.81536136862018,-0.533633131949526
2003-11-24,0.0819145755830499,-1.07921328797557,-0.145977320337133
2003-12-08,0.18372724734865,-1.03669421925551,-0.444627128747463
2003-12-22,0.218296900684489,-1.29492846888519,-0.290877079536983
2004-01-05,-0.118997872201612,-1.53635608780214,0.00214601235530276
2004-01-19,-0.184609467054207,-1.81350652947157,0.141920184808247
2004-02-02,-0.0332400543862035,0.21653160702798,0.13538903990714
2004-02-16,-0.474309369021191,-1.53467566410329,-0.0157697257527016
2004-03-01,0.260813017184697,1.23464774089095,-0.0009066409958427
2004-03-15,0.378252510360571,1.17815346209617,0.256134906528402
2004-03-29,-0.131409970703791,1.05748042071174,0.392489383658533
2004-04-12,-0.572682380850112,0.0721649061854315,0.653180895650644
2004-04-26,-0.903197435145767,6.73088685852744,0.6876380330759
2004-05-10,-1.25917386672827,-1.87322120813723,0.616720258322482
2004-05-24,-0.954285207274446,0.342757480446894,1.33995465580988
